FIPS,County,State,Total,Under 18,18 to 64,Over 64,White,Black,Hispanic,Asian,Other_Races,Below 9th grade,High School,College,Advanced Degree,Urban_Percentage
31169,Thayer County,Nebraska,5006,0.23212145425489414,0.5151817818617659,0.25269676388334,0.9380743108270075,0.0021973631642029563,0.029564522572912505,0.00019976028765481422,0.02996404314822213,0.021912350597609563,0.8938531587933979,0.2250996015936255,0.06744450768355151,0.0
31171,Thomas County,Nebraska,592,0.14695945945945946,0.5084459459459459,0.34459459459459457,0.875,0.013513513513513514,0.03547297297297297,0.0,0.07601351351351351,0.02620967741935484,0.8951612903225806,0.24596774193548387,0.05443548387096774,0.0
31173,Thurston County,Nebraska,6716,0.3533353186420488,0.5233770101250744,0.1232876712328767,0.34201905896366885,0.001786777843954735,0.07876712328767123,0.00908278737343657,0.5683442525312686,0.031967213114754096,0.8352459016393443,0.19808743169398907,0.05737704918032787,0.0
31175,Valley County,Nebraska,4053,0.22107081174438686,0.5270170244263509,0.2519121638292623,0.9644707623982235,0.0,0.02072538860103627,0.002714038983469035,0.012089810017271158,0.021966527196652718,0.9034170153417015,0.2695258019525802,0.07112970711297072,0.0
31177,Washington County,Nebraska,20884,0.23965715380195365,0.5760869565217391,0.1842558896763072,0.9398103811530358,0.0043095192491859795,0.02949626508331737,0.003112430568856541,0.02327140394560429,0.018367919237240606,0.932627593942793,0.3430314077397644,0.10221536735838474,0.383465132997843
31179,Wayne County,Nebraska,9701,0.193588289867024,0.6404494382022472,0.1659622719307288,0.8911452427584785,0.014637666219977322,0.06813730543242964,0.0037109576332336872,0.022368827955880837,0.02281438218653039,0.9392224858550831,0.3265194378536229,0.1164446066800511,0.616685572857585
31181,Webster County,Nebraska,3410,0.2281524926686217,0.546041055718475,0.22580645161290322,0.898533724340176,0.001466275659824047,0.05337243401759531,0.0011730205278592375,0.045454545454545456,0.022490628904623073,0.9042065805914202,0.21491045397750938,0.07122032486463974,0.0
31183,Wheeler County,Nebraska,771,0.18417639429312582,0.48508430609597925,0.33073929961089493,0.9831387808041504,0.0,0.005188067444876783,0.0012970168612191958,0.010376134889753566,0.004909983633387889,0.967266775777414,0.24713584288052373,0.06873977086743044,0.0
31185,York County,Nebraska,14212,0.2333943146636645,0.5633971291866029,0.20320855614973263,0.8977624542640023,0.011047002533070645,0.052701942020827466,0.006543765831691528,0.0319448353504081,0.019470323458599392,0.893960012561499,0.2526954883282738,0.08395268502041243,0.564106194690265
32001,Churchill County,Nevada,25409,0.22220473060726514,0.5833366130111378,0.19445865638159707,0.711165335117478,0.018851588019992916,0.15215081270415995,0.02774607422566807,0.09008618993270101,0.025005709065996803,0.8433432290477277,0.17641013930121033,0.05258049783055492,0.656568427653237
